game_id,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,player,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,game_date,season,Team,Relinquished,Notes
21600663,1610612761.0,TOR,Toronto,201942.0,DeMar DeRozan,G,,36.833333333333336,101.9,105.3,120.5,120.0,-18.7,-14.7,0.19,2.0,14.3,0.026000000000000002,0.071,0.045,7.1,0.353,0.504,0.282,0.287,99.2,97.74,81.45,75.0,0.09699999999999999,2017-01-22,2016-17,Raptors,DeMar DeRozan,sprained right ankle (DTD)
21600688,1610612742.0,DAL,Dallas,101114.0,Deron Williams,G,,15.583333333333334,138.9,134.5,103.9,103.4,35.0,31.0,0.583,0.0,53.8,0.0,0.0,0.0,0.0,0.583,0.583,0.19399999999999998,0.19899999999999998,87.69,89.29,74.41,29.0,0.16399999999999998,2017-01-25,2016-17,Mavericks,Deron Williams,sprained left big toe (DTD)
21600690,1610612760.0,OKC,Oklahoma City,202683.0,Enes Kanter,,,9.05,83.0,83.3,117.3,122.2,-34.3,-38.9,0.667,0.67,20.0,0.14300000000000002,0.3,0.235,30.0,0.33299999999999996,0.42,0.42100000000000004,0.419,97.7,95.47,79.56,18.0,0.034,2017-01-26,2016-17,Thunder,Enes Kanter,fractured right arm / hand (out indefinitely)
21600738,1610612762.0,UTA,Utah,203918.0,Rodney Hood,G,,7.983333333333333,123.0,128.6,154.0,150.0,-31.0,-21.4,0.0,0.0,0.0,0.111,0.0,0.067,25.0,0.5,0.5,0.222,0.215,85.02,84.18,70.15,14.0,-0.016,2017-02-01,2016-17,Jazz,Rodney Hood,hyperextended right knee (DTD)
21600748,1610612750.0,MIN,Minnesota,203897.0,Zach LaVine,G,,31.533333333333335,110.5,109.7,111.8,118.0,-1.3,-8.4,0.19,2.0,20.0,0.036000000000000004,0.079,0.061,10.0,0.6920000000000001,0.698,0.235,0.237,95.84,93.62,78.01,62.0,0.141,2017-02-03,2016-17,Timberwolves,Zach LaVine,torn ACL in left knee (out for season)
21600781,1610612757.0,POR,Portland,202323.0,Evan Turner,F,,23.0,135.1,129.5,114.1,114.3,21.0,15.3,0.21100000000000002,1.33,26.7,0.0,0.1,0.055999999999999994,20.0,0.643,0.698,0.22399999999999998,0.233,87.94,89.74,74.78,44.0,0.109,2017-02-07,2016-17,Blazers,Evan Turner,fractured right hand (out indefinitely)
21600785,1610612743.0,DEN,Denver,202702.0,Kenneth Faried,F,,9.866666666666667,113.9,115.0,137.7,136.8,-23.9,-21.8,0.111,0.0,25.0,0.071,0.091,0.08,0.0,0.0,0.174,0.107,0.11,95.06,94.86,79.05,20.0,-0.011000000000000001,2017-02-08,2016-17,Nuggets,Kenneth Faried,sprained right ankle (DTD)
21600787,1610612749.0,MIL,Milwaukee,203953.0,Jabari Parker,F,,20.166666666666668,82.5,82.9,111.7,117.5,-29.2,-34.6,0.28600000000000003,1.0,12.5,0.0,0.05,0.024,12.5,0.545,0.568,0.318,0.324,99.11,96.4,80.33,41.0,0.098,2017-02-08,2016-17,Bucks,Jabari Parker,torn ACL in left knee (out for season)
21600834,1610612759.0,SAS,San Antonio,1938.0,Manu Ginobili,,,15.75,114.6,116.7,80.4,82.9,34.3,33.8,0.11800000000000001,0.0,50.0,0.055999999999999994,0.067,0.061,0.0,0.5,0.5,0.05,0.052000000000000005,110.81,108.19,90.16,36.0,0.054000000000000006,2017-02-15,2016-17,Spurs,Manu Ginobili,left ankle impingement (DTD)
21600834,1610612753.0,ORL,Orlando,201228.0,C.J. Watson,G,,12.016666666666667,69.6,75.0,98.8,108.0,-29.3,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.875,0.875,0.185,0.179,106.25,97.86,81.55,24.0,0.12,2017-02-15,2016-17,Magic,C.J. Watson,sore right Achilles (DTD)
21600852,1610612740.0,NOP,New Orleans,201956.0,Omri Casspi,,,23.716666666666665,107.0,109.6,128.2,123.2,-21.2,-13.6,0.0,0.0,0.0,0.043,0.036000000000000004,0.039,18.2,0.667,0.667,0.19,0.18600000000000005,108.39,109.28,91.07,52.0,0.039,2017-02-23,2016-17,Pelicans,Omri Casspi,fractured right thumb (out indefinitely)
21600853,1610612752.0,NYK,New York,204001.0,Kristaps Porzingis,F,,15.583333333333334,81.6,88.2,106.6,105.9,-25.0,-17.6,0.0,0.0,0.0,0.045,0.2,0.11900000000000001,0.0,0.4,0.4,0.244,0.245,108.59,104.7,87.25,34.0,0.113,2017-02-23,2016-17,Knicks,Kristaps Porzingis,sprained right ankle (DTD)
21600902,1610612754.0,IND,Indiana,201152.0,Thaddeus Young,F,,11.066666666666666,96.7,100.0,118.1,109.1,-21.4,-9.1,0.16699999999999998,0.5,11.1,0.182,0.0,0.105,22.2,0.33299999999999996,0.33299999999999996,0.32,0.311,93.43,95.42,79.52,22.0,-0.048,2017-03-01,2016-17,Pacers,Thaddeus Young,placed on IL
21601006,1610612750.0,MIN,Minnesota,202357.0,Nemanja Bjelica,,,11.316666666666666,146.3,152.4,91.0,95.5,55.3,56.9,0.077,1.0,16.7,0.091,0.33299999999999996,0.2,16.7,0.375,0.375,0.192,0.193,95.35,91.19,75.99,21.0,0.051,2017-03-15,2016-17,Timberwolves,Nemanja Bjelica,left ankle / foot injury (out for season)
21601006,1610612750.0,MIN,Minnesota,202362.0,Lance Stephenson,,,2.0833333333333335,77.3,60.0,75.0,75.0,2.3,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.78,103.68,86.4,5.0,0.0,2017-03-15,2016-17,Timberwolves,Lance Stephenson,sprained left ankle (DTD)
21601009,1610612741.0,CHI,Chicago,2548.0,Dwyane Wade,G,,22.566666666666666,107.1,110.0,111.7,111.9,-4.6,-1.9,0.28600000000000003,2.0,22.2,0.0,0.115,0.06,11.1,0.318,0.337,0.304,0.304,88.44,87.21,72.67,40.0,0.046,2017-03-15,2016-17,Bulls,Dwyane Wade,fractured right elbow (out indefinitely)
21601031,1610612746.0,LAC,LA,202325.0,Wesley Johnson,,,6.733333333333333,112.6,107.1,100.0,100.0,12.6,7.1,0.0,0.0,0.0,0.0,0.2,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,93.81,96.24,80.2,14.0,0.02,2017-03-18,2016-17,Clippers,Wes Johnson,placed on IL
21601047,1610612764.0,WAS,Washington,202693.0,Markieff Morris,F,,30.55,94.0,96.9,121.6,123.1,-27.6,-26.2,0.0,0.0,0.0,0.027000000000000003,0.091,0.057,0.0,0.433,0.45299999999999996,0.2,0.2,104.36,102.13,85.11,65.0,0.04,2017-03-20,2016-17,Wizards,Markieff Morris,placed on IL
21601131,1610612742.0,DAL,Dallas,203552.0,Seth Curry,G,,14.05,111.8,111.1,79.6,78.6,32.2,32.5,0.0,0.0,0.0,0.0,0.067,0.036000000000000004,0.0,0.9,0.9490000000000001,0.214,0.21600000000000005,93.06,93.95,78.29,27.0,0.214,2017-03-31,2016-17,Mavericks,Seth Curry,sore left shoulder (out for season)
21700001,1610612738.0,BOS,Boston,202330.0,Gordon Hayward,F,,5.25,100.0,109.1,87.2,81.8,12.8,27.3,0.0,0.0,0.0,0.0,0.2,0.091,0.0,0.5,0.5,0.154,0.154,102.03,100.57,83.81,11.0,0.048,2017-10-17,2017-18,Celtics,Gordon Hayward,fractured tibia in left leg and dislocated left ankle (out for season)
21700004,1610612751.0,BKN,Brooklyn,202391.0,Jeremy Lin,G,,25.183333333333334,108.9,109.5,120.7,119.0,-11.8,-9.5,0.235,1.33,18.2,0.0,0.0,0.0,13.6,0.45799999999999996,0.597,0.254,0.26,119.62,120.08,100.07,63.0,0.071,2017-10-18,2017-18,Nets,Jeremy Lin,ruptured patella tendon in right knee (out for season)
21700021,1610612739.0,CLE,Cleveland,201565.0,Derrick Rose,G,,22.883333333333333,128.5,132.7,120.4,114.3,8.1,18.4,0.05,1.0,11.1,0.063,0.053,0.057,11.1,0.75,0.904,0.151,0.149,101.86,102.78,85.65,49.0,0.121,2017-10-20,2017-18,Cavaliers,Derrick Rose,sprained left ankle (DTD)
21700027,1610612761.0,TOR,Toronto,202685.0,Jonas Valanciunas,C,,15.0,90.1,93.8,99.5,100.0,-9.4,-6.3,0.0,0.0,0.0,0.0,0.235,0.11800000000000001,0.0,0.5,0.512,0.14300000000000002,0.146,107.9,105.6,88.0,32.0,0.11900000000000001,2017-10-21,2017-18,Raptors,Jonas Valanciunas,sore/sprained left ankle (DTD)
21700093,1610612748.0,MIA,Miami,1627855.0,Okaro White,,,16.566666666666666,120.5,115.8,104.4,100.0,16.1,15.8,0.0,0.0,0.0,0.1,0.0,0.04,0.0,1.25,1.042,0.073,0.076,105.64,110.1,91.75,38.0,0.09300000000000001,2017-10-30,2017-18,Heat,Okaro White,placed on IL
21700133,1610612741.0,CHI,Chicago,1628021.0,David Nwaba,F,,19.8,88.9,90.5,67.9,71.4,21.0,19.0,0.154,2.0,20.0,0.033,0.13,0.075,10.0,0.5,0.5,0.157,0.158,105.41,101.82,84.85,42.0,0.109,2017-11-04,2017-18,Bulls,David Nwaba,sprained right ankle (DTD)
21700240,1610612743.0,DEN,Denver,200794.0,Paul Millsap,F,,13.25,106.3,103.6,135.0,142.9,-28.6,-39.3,0.33299999999999996,0.0,28.6,0.133,0.16699999999999998,0.14800000000000002,0.0,0.5,0.5,0.14300000000000002,0.142,103.1,101.43,84.53,28.0,0.08800000000000001,2017-11-19,2017-18,Nuggets,Paul Millsap,sore left wrist (DTD)
21700289,1610612751.0,BKN,Brooklyn,202344.0,Trevor Booker,,,30.783333333333335,120.3,121.1,87.0,85.7,33.3,35.3,0.25,4.0,23.5,0.12,0.242,0.19,5.9,0.6,0.68,0.188,0.193,87.71,88.09,73.4,57.0,0.275,2017-11-26,2017-18,Nets,Trevor Booker,right big toe inflammation (DTD)
21700306,1610612752.0,NYK,New York,204001.0,Kristaps Porzingis,F,,2.5,140.0,140.0,100.0,100.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.6,0.6,96.0,96.0,80.0,5.0,0.182,2017-11-29,2017-18,Knicks,Kristaps Porzingis,sore ankle (DTD)
21700307,1610612761.0,TOR,Toronto,203512.0,Lucas Nogueira,,,8.266666666666667,140.8,138.9,71.6,66.7,69.2,72.2,0.0,0.0,0.0,0.0,0.1,0.053,0.0,0.5,0.5,0.15,0.152,100.22,104.52,87.1,18.0,0.0,2017-11-29,2017-18,Raptors,Lucas Nogueira,strained right calf (DTD)
21700315,1610612743.0,DEN,Denver,203999.0,Nikola Jokic,C,,15.916666666666666,128.7,126.7,143.6,146.7,-14.9,-20.0,0.33299999999999996,0.0,36.4,0.11800000000000001,0.28600000000000003,0.16699999999999998,0.0,0.5,0.581,0.18899999999999997,0.192,90.76,90.52,75.43,30.0,0.134,2017-11-30,2017-18,Nuggets,Nikola Jokic,sprained left ankle (DTD)
21700331,1610612758.0,SAC,Sacramento,1626161.0,Willie Cauley-Stein,F,,8.733333333333333,59.4,65.0,145.8,142.1,-86.4,-77.1,0.5,1.0,25.0,0.0,0.0,0.0,25.0,0.33299999999999996,0.387,0.273,0.27399999999999997,111.02,107.18,89.31,20.0,-0.066,2017-12-02,2017-18,Kings,Willie Cauley-Stein,sore back (DTD)
21700331,1610612758.0,SAC,Sacramento,203960.0,JaKarr Sampson,,,24.9,108.7,110.6,103.5,104.4,5.2,6.2,0.059000000000000004,0.0,14.3,0.043,0.111,0.073,0.0,0.33299999999999996,0.33299999999999996,0.11800000000000001,0.11599999999999999,89.87,88.67,73.9,47.0,0.0,2017-12-02,2017-18,Kings,JaKarr Sampson,placed on IL
21700425,1610612763.0,MEM,Memphis,201936.0,Tyreke Evans,G,,29.95,85.9,86.7,95.5,91.8,-9.6,-5.1,0.273,3.0,15.8,0.0,0.067,0.035,5.3,0.733,0.733,0.242,0.244,95.49,96.96,80.8,60.0,0.19399999999999998,2017-12-15,2017-18,Grizzlies,Tyreke Evans,placed on IL with sore right hip
21700469,1610612763.0,MEM,Memphis,201188.0,Marc Gasol,C,,38.21666666666667,101.1,104.2,101.1,100.0,0.1,4.2,0.20800000000000002,2.5,19.2,0.085,0.175,0.126,7.7,0.342,0.342,0.231,0.23800000000000002,89.43,88.55,73.79,71.0,0.10300000000000001,2017-12-21,2017-18,Grizzlies,Marc Gasol,placed on IL with tightness in right groin
21700483,1610612753.0,ORL,Orlando,202696.0,Nikola Vucevic,C,,5.05,121.5,120.0,145.3,150.0,-23.9,-30.0,0.2,1.0,33.3,0.0,0.0,0.0,33.3,0.0,0.266,0.2,0.20199999999999999,96.0,95.05,79.21,10.0,-0.07400000000000001,2017-12-23,2017-18,Magic,Nikola Vucevic,fractured left hand (out indefinitely)
21700533,1610612757.0,POR,Portland,203943.0,Noah Vonleh,,,3.533333333333333,102.0,100.0,60.0,50.0,42.0,50.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.125,0.0,1.0,1.0,0.16699999999999998,0.17,73.9,81.51,67.92,6.0,0.316,2017-12-30,2017-18,Blazers,Noah Vonleh,placed on IL
21700588,1610612756.0,PHX,Phoenix,1627737.0,Marquese Chriss,F,,10.366666666666667,100.2,95.8,136.4,137.5,-36.2,-41.7,0.28600000000000003,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.258,0.14800000000000002,0.154,109.18,111.13,92.6,24.0,0.049,2018-01-07,2017-18,Suns,Marquese Chriss,strained right hip flexor (DTD)
21700720,1610612740.0,NOP,New Orleans,202326.0,DeMarcus Cousins,C,,29.966666666666665,118.8,122.2,93.2,95.3,25.6,26.9,0.45799999999999996,2.2,36.7,0.048,0.375,0.245,16.7,0.5,0.528,0.28800000000000003,0.289,104.38,101.72,84.77,63.0,0.185,2018-01-26,2017-18,Pelicans,DeMarcus Cousins,torn left Achilles tendon (out for season)
21700724,1610612760.0,OKC,Oklahoma City,203460.0,Andre Roberson,G,,22.083333333333332,143.2,151.1,79.9,80.0,63.4,71.1,0.042,0.0,33.3,0.059000000000000004,0.19,0.132,0.0,1.0,1.025,0.038,0.037000000000000005,100.59,97.81,81.51,45.0,0.138,2018-01-27,2017-18,Thunder,Andre Roberson,torn patellar tendon in left knee (out for season)
21700747,1610612739.0,CLE,Cleveland,201567.0,Kevin Love,F,,4.683333333333334,60.0,60.0,90.9,90.9,-30.9,-30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.62,107.62,89.68,10.0,0.0,2018-01-30,2017-18,Cavaliers,Kevin Love,fractured left hand (out indefinitely)
21700760,1610612756.0,PHX,Phoenix,203477.0,Isaiah Canaan,,,4.966666666666667,200.0,180.0,123.9,122.2,76.1,57.8,0.2,1.0,25.0,0.0,0.0,0.0,25.0,0.75,0.75,0.25,0.273,86.37,91.78,76.48,10.0,0.1,2018-01-31,2017-18,Suns,Isaiah Canaan,fractured left ankle (out indefinitely)
21700801,1610612752.0,NYK,New York,204001.0,Kristaps Porzingis,F,,11.4,91.6,100.0,75.4,76.0,16.2,24.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.071,0.0,0.9,0.74,0.25,0.248,108.21,103.16,85.96,24.0,0.24100000000000002,2018-02-06,2017-18,Knicks,Kristaps Porzingis,torn ACL in left knee (out for season)
21700807,1610612739.0,CLE,Cleveland,201565.0,Derrick Rose,,,7.433333333333334,138.2,127.8,126.9,117.6,11.3,10.1,0.375,0.0,42.9,0.0,0.0,0.0,0.0,0.33299999999999996,0.387,0.2,0.215,104.61,113.0,94.17,18.0,0.075,2018-02-07,2017-18,Cavaliers,Derrick Rose,placed on IL for rest
21700929,1610612764.0,WAS,Washington,201160.0,Jason Smith,,,3.3666666666666667,57.1,57.1,150.3,157.1,-93.1,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.222,0.222,102.08,99.8,83.17,7.0,0.1,2018-03-02,2017-18,Wizards,Jason Smith,placed on IL
21700975,1610612756.0,PHX,Phoenix,1628432.0,Davon Reed,,,16.366666666666667,83.9,88.2,130.8,132.4,-46.9,-44.1,0.083,0.0,12.5,0.0,0.273,0.083,0.0,0.14300000000000002,0.14300000000000002,0.184,0.185,102.88,99.71,83.1,34.0,-0.013999999999999999,2018-03-08,2017-18,Suns,Davon Reed,placed on IL
21700983,1610612743.0,DEN,Denver,203486.0,Mason Plumlee,,,18.066666666666666,106.8,107.9,123.4,130.6,-16.7,-22.7,0.154,0.0,22.2,0.091,0.158,0.122,0.0,0.5,0.602,0.163,0.16899999999999998,101.6,98.3,81.92,38.0,0.113,2018-03-09,2017-18,Nuggets,Mason Plumlee,placed on IL
21701040,1610612743.0,DEN,Denver,2734.0,Devin Harris,,,26.4,118.2,117.3,98.5,96.4,19.7,20.9,0.105,0.0,20.0,0.0,0.067,0.034,0.0,0.667,0.644,0.136,0.13699999999999998,95.83,97.29,81.07,52.0,0.09699999999999999,2018-03-17,2017-18,Nuggets,Devin Harris,placed on IL with right knee injury
21701087,1610612737.0,ATL,Atlanta,1628381.0,John Collins,F,,31.65,90.4,86.6,102.1,103.1,-11.7,-16.6,0.055999999999999994,1.0,10.0,0.028999999999999998,0.158,0.09699999999999999,10.0,0.5710000000000001,0.5710000000000001,0.122,0.136,97.67,99.34,82.78,67.0,0.094,2018-03-23,2017-18,Hawks,John Collins ,returned to lineup
21701213,1610612754.0,IND,Indiana,1628387.0,Ike Anigbogu,,,2.1666666666666665,50.0,40.0,147.1,160.0,-97.1,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.57,110.77,92.31,5.0,0.0,2018-04-10,2017-18,Pacers,Ike Anigbogu,placed on IL
21701218,1610612745.0,HOU,Houston,201601.0,Luc Mbah a Moute,,,7.833333333333333,87.5,93.3,110.3,112.5,-22.8,-19.2,0.0,0.0,0.0,0.0,0.33299999999999996,0.125,0.0,0.25,0.25,0.235,0.25,99.02,94.98,79.15,15.0,0.031,2018-04-10,2017-18,Rockets,Luc Mbah a Moute,dislocated right shoulder (DTD)
41100101,1610612741.0,CHI,Chicago,201565.0,Derrick Rose,G,,37.21666666666667,109.6,111.0,101.4,102.7,8.2,8.2,0.409,1.8,23.7,0.091,0.136,0.11699999999999999,13.2,0.457,0.48200000000000004,0.341,0.34600000000000003,95.39,94.15,78.46,73.0,0.153,2012-04-28,2011-12,Bulls,Derrick Rose,torn ACL in left knee (out for season)
41100111,1610612752.0,NYK,New York,202697.0,Iman Shumpert,G,,19.316666666666666,61.5,61.1,123.9,135.1,-62.4,-74.0,0.0,0.0,0.0,0.0,0.067,0.031,33.3,0.0,0.0,0.071,0.07200000000000001,94.58,90.7,75.58,36.0,-0.087,2012-04-28,2011-12,Knicks,Iman Shumpert,torn lateral meniscus / ACL (CBC) in left knee (out for season)
41100112,1610612752.0,NYK,New York,2405.0,Amar'e Stoudemire,F,,41.05,111.4,115.3,126.4,127.8,-14.9,-12.5,0.0,0.0,0.0,0.032,0.17600000000000002,0.10800000000000001,7.1,0.667,0.6940000000000001,0.175,0.174,86.13,84.21,70.17,72.0,0.106,2012-04-30,2011-12,Knicks,Amar'e Stoudemire,left hand injury (DTD)
41100114,1610612752.0,NYK,New York,1884.0,Baron Davis,G,,25.366666666666667,91.9,95.8,86.1,87.2,5.8,8.6,0.11800000000000001,0.5,18.2,0.0,0.0,0.0,36.4,0.0,0.205,0.16399999999999998,0.16399999999999998,92.38,89.88,74.9,48.0,-0.162,2012-05-06,2011-12,Knicks,Baron Davis,"torn ACL, MCL, and patella tendon in right knee (out for season)"
41100171,1610612746.0,LAC,Los Angeles,2406.0,Caron Butler,F,,23.2,76.8,78.6,144.1,142.9,-67.3,-64.3,0.125,0.5,6.3,0.038,0.063,0.048,12.5,0.41700000000000004,0.466,0.306,0.306,87.52,86.9,72.41,42.0,0.073,2012-04-29,2011-12,Clippers,Caron Butler,fractured metacarpal bone in left hand (out for season)
41200171,1610612746.0,LAC,Los Angeles,2584.0,Willie Green,,,1.8,174.4,150.0,103.1,100.0,71.3,50.0,0.0,0.0,0.0,0.0,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,97.6,106.67,88.89,4.0,0.1,2013-04-20,2012-13,Clippers,Willie Green,placed on IL
41300101,1610612737.0,ATL,Atlanta,201952.0,Jeff Teague,G,,35.43333333333333,110.0,108.6,95.5,95.8,14.5,12.8,0.33299999999999996,2.5,16.1,0.0,0.077,0.042,6.5,0.5,0.598,0.34700000000000003,0.34600000000000003,95.07,95.5,79.59,70.0,0.21899999999999997,2014-04-19,2013-14,Hawks,Jeff Teague,placed on IL (out for season)
41400213,1610612741.0,CHI,Chicago,201149.0,Joakim Noah,C,,21.55,89.4,90.2,96.0,95.1,-6.6,-4.9,0.0,0.0,0.0,0.188,0.185,0.18600000000000005,18.2,0.125,0.225,0.19,0.19899999999999998,91.35,91.31,76.09,41.0,0.024,2015-05-08,2014-15,Bulls,Joakim Noah,fined $25K by NBA for pushing fan while walking to locker room
41400233,1610612746.0,LAC,Los Angeles,2440.0,Matt Barnes,F,,29.65,130.7,124.6,117.1,116.7,13.6,7.9,0.07400000000000001,1.0,25.0,0.0,0.115,0.06,25.0,0.5,0.735,0.086,0.08900000000000001,95.47,97.93,81.61,61.0,0.039,2015-05-08,2014-15,Clippers,Matt Barnes,"fined $50,000 by NBA for using inappropriate language during game"
41500122,1610612766.0,CHA,Charlotte,201587.0,Nicolas Batum,F,,34.416666666666664,104.2,107.7,132.8,135.4,-28.5,-27.7,0.111,1.5,17.6,0.025,0.261,0.111,11.8,0.273,0.365,0.175,0.177,93.05,90.65,75.54,65.0,0.059000000000000004,2016-04-20,2015-16,Hornets,Nicolas Batum,strained left foot (DTD)
41500141,1610612744.0,GSW,Golden State,201939.0,Stephen Curry,G,,19.816666666666666,119.3,120.0,59.7,57.8,59.5,62.2,0.154,0.5,10.0,0.05,0.222,0.149,20.0,0.8079999999999999,0.838,0.34600000000000003,0.35100000000000003,107.55,109.0,90.83,45.0,0.505,2016-04-16,2015-16,Warriors,Stephen Curry,sprained right ankle (DTD)
41500174,1610612746.0,LAC,LA,101108.0,Chris Paul,G,,24.583333333333332,86.8,86.3,96.3,100.0,-9.5,-13.7,0.444,0.0,21.1,0.0,0.038,0.018000000000000002,0.0,0.5,0.5379999999999999,0.268,0.27399999999999997,101.19,99.55,82.96,51.0,0.196,2016-04-25,2015-16,Clippers,Chris Paul,fractured right hand (out for season)
41500213,1610612761.0,TOR,Toronto,202685.0,Jonas Valanciunas,C,,22.05,114.8,118.4,83.9,86.8,30.9,31.6,0.083,0.5,5.9,0.16699999999999998,0.409,0.3,11.8,0.583,0.563,0.381,0.379,85.46,82.72,68.93,38.0,0.252,2016-05-07,2015-16,Raptors,Jonas Valanciunas,sprained right ankle (DTD)
41500213,1610612748.0,MIA,Miami,202355.0,Hassan Whiteside,C,,8.433333333333334,75.6,70.6,100.7,106.3,-25.1,-35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.042,0.16699999999999998,0.18899999999999997,93.23,93.91,78.26,17.0,0.231,2016-05-07,2015-16,Heat,Hassan Whiteside,sprained MCL in right knee (out for season)
41500402,1610612739.0,CLE,Cleveland,201567.0,Kevin Love,F,,20.766666666666666,80.6,85.4,105.2,102.4,-24.5,-17.0,0.0,0.0,0.0,0.0,0.13,0.06,12.5,0.35700000000000004,0.35700000000000004,0.16699999999999998,0.16899999999999998,97.4,95.92,79.94,41.0,0.045,2016-06-05,2015-16,Cavaliers,Kevin Love,concussion (DTD)
41600121,1610612749.0,MIL,Milwaukee,203521.0,Matthew Dellavedova,,,31.516666666666666,97.7,96.5,82.1,86.0,15.6,10.5,0.0,0.0,0.0,0.0,0.027999999999999997,0.013999999999999999,8.3,0.389,0.511,0.19,0.193,88.3,86.81,72.34,57.0,0.064,2017-04-15,2016-17,Bucks,Matthew Dellavedova,returned to lineup
41600174,1610612762.0,UTA,Utah,202330.0,Gordon Hayward,F,,9.2,69.3,65.0,86.6,85.0,-17.3,-20.0,0.0,0.0,0.0,0.0,0.222,0.1,25.0,0.5,0.5,0.19,0.20199999999999999,100.17,104.35,86.96,20.0,0.091,2017-04-23,2016-17,Jazz,Gordon Hayward,food poisoning (DTD)
41600311,1610612759.0,SAS,San Antonio,202695.0,Kawhi Leonard,F,,23.9,128.2,133.3,92.0,91.5,36.2,41.8,0.214,3.0,14.3,0.2,0.154,0.174,4.8,0.5770000000000001,0.7290000000000001,0.321,0.311,97.08,95.43,79.53,48.0,0.32299999999999995,2017-05-14,2016-17,Spurs,Kawhi Leonard,sprained left ankle (DTD)
41600311,1610612744.0,GSW,Golden State,2738.0,Andre Iguodala,,,10.2,58.0,54.2,134.7,145.5,-76.6,-91.3,0.5,1.0,33.3,0.0,0.0,0.0,33.3,1.0,1.0,0.083,0.08900000000000001,108.61,108.24,90.2,24.0,0.09699999999999999,2017-05-14,2016-17,Warriors,Andre Iguodala,sore left knee (DTD)
41700133,1610612754.0,IND,Indiana,201152.0,Thaddeus Young,F,,33.38333333333333,97.5,101.5,100.4,98.5,-3.0,3.1,0.055999999999999994,1.0,8.3,0.16699999999999998,0.065,0.115,8.3,0.6,0.6,0.145,0.149,95.19,94.16,78.47,65.0,0.14,2018-04-20,2017-18,Pacers,Thaddeus Young,placed on IL with sinus infection
